id,batting_average,batting_strike_rate,batting_100s_normalized,batting_50s_normalized,batting_6s_normalized,batting_4s_normalized,batting_highest_score,batting_not_outs_normalized,bowling_average,bowling_strike_rate,bowling_economy,bowling_maidens_normalized,identifier
1163136,9.83,79.72,0.0,0.0,0.5,0.8333333333333334,28.0,0.0,0.0,0.0,0.0,0.0,fd3c5c00
590021,9.28,100.0,0.0,0.0,0.4285714285714285,1.0,28.0,0.0,56.0,60.0,5.6,0.0,02d11602
1269467,16.08,126.14,0.0,0.0588235294117647,0.4705882352941176,0.9411764705882352,0.0,0.2941176470588235,0.0,0.0,0.0,0.0,9dbc77b3
1323426,0.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,10.36,9.9,6.27,0.1104972375690607,a768a762
1203910,5.16,70.45,0.0,0.0,0.0,0.4285714285714285,15.0,0.1428571428571428,25.83,17.6,8.77,0.0,55a5cffb
637296,37.0,121.71,0.0,0.1666666666666666,1.0,2.5,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,1fb04d31
1321182,8.33,67.56,0.0,0.0,0.0,1.0,16.0,0.0,19.33,12.0,9.66,0.0,14ea3348
1204633,14.5,79.45,0.0,0.0,1.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,161641cd
793441,10.0,142.85,0.0,0.0,0.0,1.0,10.0,0.0,43.0,24.0,10.75,0.0,a8e54ef4
434429,0.0,250.0,0.0,0.0,1.0,1.0,0.0,1.0,18.5,18.0,6.16,0.0,907d6e58
455463,17.42,107.64,0.0,0.0,0.4,1.2,0.0,0.16,17.4,15.0,6.96,0.0125,7ecb9a14
1338631,9.75,169.56,0.0,0.0,1.0,0.5,34.0,0.0,15.28,12.8,7.13,0.0,2472ad2c
23899,2.75,57.89,0.0,0.0,0.0,0.5,8.0,0.0,0.0,0.0,0.0,0.0,82c528b2
1263721,15.0,115.38,0.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,528a37ce
1155511,14.0,71.18,0.0,0.0,0.1428571428571428,0.4285714285714285,21.0,0.5714285714285714,0.0,0.0,0.0,0.0,5c805a60
1135751,17.0,85.0,0.0,0.0,0.0,0.75,0.0,0.5,20.5,16.5,7.45,0.0,1d45c01a
6938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.25,11.2,5.46,0.136986301369863,b69e69ed
291844,19.28,118.99,0.0238095238095238,0.0238095238095238,0.5714285714285714,2.142857142857143,0.0,0.0952380952380952,0.0,0.0,0.0,0.0,7081491e
403321,15.58,94.92,0.0,0.0,0.6153846153846154,1.2307692307692308,49.0,0.0769230769230769,0.0,0.0,0.0,0.0,409ce380
701217,21.31,106.86,0.0,0.0,0.32,1.44,0.0,0.24,26.33,24.0,6.58,0.0,cd4d7695
957645,26.27,105.09,0.0,0.0588235294117647,0.4705882352941176,1.0588235294117647,50.0,0.3529411764705882,21.16,18.3,6.92,0.0,17aa4f1d
1156472,29.14,117.24,0.0,0.1111111111111111,0.9629629629629628,1.0740740740740742,0.0,0.2222222222222222,37.71,26.9,8.4,0.0,9244df4b
1058514,24.63,121.24,0.0,0.1,0.85,2.3,57.0,0.05,0.0,0.0,0.0,0.0,dcbea954
1241265,16.33,108.88,0.0,0.0,0.0,1.3333333333333333,25.0,0.0,17.4,18.0,5.8,0.0,d2d15439
23797,40.57,114.05,0.0,0.2222222222222222,0.0,3.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,112959b2
26184,7.5,136.36,0.0,0.0,0.0,1.0,14.0,0.0,28.33,21.0,8.09,0.0970873786407767,fa463154
303423,23.34,126.17,0.0,0.1,0.55,2.4125,83.0,0.05,0.0,0.0,0.0,0.0,6ef13460
274926,11.5,58.97,0.0,0.0,0.0,1.5,15.0,0.0,0.0,0.0,0.0,0.0,d3a3e82d
362682,4.0,100.0,0.0,0.0,0.0,0.5,8.0,0.0,0.0,0.0,0.0,0.0,c3e77f52
44936,26.12,135.16,0.0,0.1333333333333333,0.8,1.8666666666666667,0.0,0.1466666666666666,0.0,0.0,0.0,0.0,c4487b84
227712,22.0,91.66,0.0,0.0,0.0,0.5,19.0,0.5,14.41,10.5,8.16,0.0333333333333333,66b30f71
1062588,13.16,98.75,0.0,0.0,0.0,0.5,31.0,0.25,0.0,0.0,0.0,0.0,73b1db79
1198877,6.5,92.85,0.0,0.0,0.1666666666666666,0.25,29.0,0.1666666666666666,16.29,16.1,6.04,0.0275862068965517,5de198db
1159860,8.4,123.52,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.1666666666666666,25.16,20.0,7.55,0.0,5a42db78
1112200,2.0,100.0,0.0,0.0,0.0,0.0,2.0,0.0,5.25,7.5,4.2,0.0,926c6d3c
922941,20.5,110.81,0.0,0.0,0.3333333333333333,1.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,fc2fffb5
386982,15.0,80.35,0.0,0.0,0.3333333333333333,1.3333333333333333,34.0,0.0,0.0,0.0,12.0,0.0,71686118
1156435,5.33,64.0,0.0,0.0,0.0,0.25,11.0,0.25,39.5,36.0,6.58,0.0,336a85f6
1217275,15.0,115.38,0.0,0.0,0.0,0.6666666666666666,12.0,0.6666666666666666,11.9,12.6,5.66,0.0,384cebed
1271987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,e3fbe553
1156424,9.5,52.77,0.0,0.0,0.5,0.0,10.0,0.0,0.0,0.0,0.0,0.0,6eb2fb00
39836,20.68,116.61,0.0,0.0,0.7241379310344828,0.7241379310344828,0.0,0.3448275862068966,19.75,16.9,6.99,0.0355239786856127,390ff45b
585100,17.5,87.5,0.0,0.0,0.0,0.75,0.0,0.5,0.0,0.0,0.0,0.0,7b9b9aef
1198937,19.55,101.73,0.0,0.0,0.0833333333333333,1.4166666666666667,0.0,0.25,0.0,0.0,0.0,0.0,d52b13a6
1156489,14.94,103.06,0.0,0.05,0.35,1.0,59.0,0.1,19.0,17.6,6.46,0.0,e45810ed
1318791,14.2,80.68,0.0,0.0,0.6,0.8,24.0,0.0,0.0,0.0,0.0,0.0,5f91b34e
402106,26.8,103.87,0.0,0.0,0.2857142857142857,2.142857142857143,0.0,0.2857142857142857,4.33,6.0,4.33,0.0,23fa9ea9
1172281,26.6,135.71,0.0,0.1111111111111111,0.8888888888888888,1.2222222222222223,0.0,0.4444444444444444,16.93,15.2,6.68,0.0263157894736842,40aea524
39084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,43b375d4
56283,4.1,55.4,0.0,0.0,0.0,0.05,9.0,0.5,19.04,16.5,6.88,0.0329489291598023,888e32bf
39091,11.0,75.86,0.0,0.0,0.0,0.0,0.0,0.6,17.45,14.1,7.38,0.0,d094e7d1
1263722,20.0,129.03,0.0,0.0,0.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,a74bbdad
1134974,1.25,31.25,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,906ef9e5
1329941,7.0,116.66,0.0,0.0,0.0,0.5,5.0,0.5,14.0,12.0,7.0,0.0,192f2caf
233409,2.0,66.66,0.0,0.0,0.0,0.0,2.0,0.0,12.0,18.0,4.0,0.0,2c2013a9
1204125,23.07,102.04,0.0,0.1428571428571428,0.5,1.7142857142857142,75.0,0.0714285714285714,0.0,0.0,0.0,0.0,b91083bd
1204126,18.33,91.66,0.0,0.1111111111111111,0.5555555555555556,1.6666666666666667,61.0,0.0,0.0,0.0,0.0,0.0,65cf74b4
1268920,1.33,50.0,0.0,0.0,0.0,0.0,0.0,0.25,29.2,19.8,8.84,0.0613496932515337,376557f7
346552,9.4,67.14,0.0,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,21.5,21.0,6.14,0.0,3951be49
1286503,4.0,42.85,0.0,0.0,0.0,0.0,7.0,0.25,59.0,25.0,14.16,0.0,8ad3d034
1058508,5.25,87.5,0.0,0.0,0.1,0.1,12.0,0.6,20.1,17.7,6.79,0.0,64fb6b15
650561,16.5,110.0,0.0,0.0,0.25,1.75,22.0,0.0,0.0,0.0,0.0,0.0,684dc2da
1198872,25.33,129.91,0.0,0.0,0.6666666666666666,1.3333333333333333,37.0,0.3333333333333333,0.0,0.0,0.0,0.0,6ddaee2d
1283168,6.0,66.66,0.0,0.0,0.0,0.0,0.0,0.5,8.0,6.0,8.0,0.0,91cf746e
550137,58.0,134.88,0.0,0.0,0.8,1.0,0.0,0.8,55.0,36.0,9.16,0.0,31803fac
410763,1.5,42.85,0.0,0.0,0.0,0.0,2.0,0.0,26.5,16.5,9.63,0.0,1bb0993e
1230636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4,12.0,7.2,0.0,f7cb7c3a
373439,7.0,127.27,0.0,0.0,0.0,1.0,9.0,0.0,37.0,21.0,10.57,0.0,5c756df3
417263,11.0,84.61,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,16f4cc7e
505120,12.04,101.46,0.0,0.0,0.3214285714285714,0.6785714285714286,29.0,0.1785714285714285,22.35,20.7,6.47,0.0060459492140266,a2421394
44102,13.0,92.19,0.0,0.0,0.0909090909090909,1.0909090909090908,38.0,0.0909090909090909,8.76,9.7,5.41,0.0,d8e79af0
679551,23.35,138.55,0.0,0.1333333333333333,1.2666666666666666,2.2,74.0,0.0666666666666666,10.14,9.5,6.35,0.0,f86ce673
399259,1.25,58.82,0.0,0.0,0.0,0.1,8.0,0.2,23.26,17.5,7.95,0.0333333333333333,e9a870ed
1036525,7.25,93.54,0.0,0.0,0.1111111111111111,0.6666666666666666,0.0,0.1111111111111111,18.83,19.1,5.91,0.0,7f74b21d
5390,22.66,141.66,0.0,0.0,1.0,2.076923076923077,48.0,0.0769230769230769,0.0,0.0,0.0,0.0,2b6e6dec
52918,10.0,66.66,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,a3d329d7
47569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,8.0,6.25,0.0,b552a935
8119,46.33,121.92,0.0,0.2,0.4,1.6,51.0,0.4,2.5,6.0,2.5,0.0,864c199e
1156618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,020e49e9
574178,7.62,85.91,0.0,0.0,0.0,0.4,0.0,0.4666666666666667,32.46,23.7,8.2,0.0090497737556561,5b16a806
1217431,0.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,a421a9c5
249866,29.5,136.81,0.0140845070422535,0.1408450704225352,0.8591549295774648,2.915492957746479,0.0,0.0985915492957746,0.0,0.0,0.0,0.0,92aeac25
1275733,1.0,33.33,0.0,0.0,0.0,0.0,1.0,0.5,18.91,15.3,7.4,0.0328947368421052,753ada66
1217293,8.0,80.0,0.0,0.0,0.0,0.0,0.0,0.5,13.75,13.5,6.11,0.0,598f5484
39100,12.0,104.34,0.0,0.0,0.0,1.5,16.0,0.0,0.0,0.0,0.0,0.0,396100de
1321221,30.3,115.64,0.0,0.3,0.8,3.4,92.0,0.0,0.0,0.0,19.75,0.0,6483c062
1203881,10.66,52.45,0.0,0.0,0.0,0.6666666666666666,15.0,0.5,215.0,129.0,10.0,0.0469483568075117,677c18f9
525138,4.0,44.44,0.0,0.0,0.0,0.0,4.0,0.0,22.33,24.0,5.58,0.0,bf09f51d
16932,15.37,123.0,0.0,0.0,0.3846153846153846,0.6153846153846154,31.0,0.3846153846153846,25.75,21.0,7.35,0.0,3edb58fc
49764,25.51,117.74,0.0,0.0793650793650793,0.6031746031746031,1.1587301587301588,0.0,0.2857142857142857,31.57,27.0,6.99,0.0233508464681844,896d78ad
307817,22.76,152.96,0.0,0.1764705882352941,1.0,2.7058823529411766,80.0,0.0,15.35,11.5,8.01,0.0,0e34c23a
26038,23.45,118.34,0.0,0.0909090909090909,0.7272727272727273,1.4545454545454546,54.0,0.0,0.0,0.0,0.0,0.0,d376bbaa
281653,0.0,85.71,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,811425b1
1194058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.36,0.0,540ef551
210279,19.9,119.02,0.0,0.0714285714285714,0.5714285714285714,1.5,57.0,0.2142857142857142,0.0,0.0,0.0,0.0,b98cdbf0
276298,19.5,156.0,0.0,0.0175438596491228,1.087719298245614,0.7368421052631579,51.0,0.3333333333333333,34.97,22.8,9.18,0.0,bbd41817
51862,21.11,111.37,0.0,0.1153846153846153,0.9807692307692308,1.2692307692307692,0.0,0.1346153846153846,0.0,0.0,0.0,0.0,1bae756b
1195672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,16.5,8.72,0.0,803dbf1d
307692,19.0,190.0,0.0,0.0,0.5,1.0,10.0,0.5,0.0,0.0,0.0,0.0,b56f5b6f
24996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03d3dd8e
23583,36.83,101.84,0.0,0.2222222222222222,0.3333333333333333,2.333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,4a8d1b14
935995,21.04,120.17,0.0,0.0576923076923076,0.6153846153846154,1.3076923076923077,0.0,0.1346153846153846,23.22,16.6,8.36,0.04,37138918
333035,8.66,63.41,0.0,0.0,0.1111111111111111,0.2222222222222222,0.0,0.3333333333333333,24.4,21.4,6.84,0.0564971751412429,0e6c2f00
12856,12.66,126.66,0.0,0.0,0.2857142857142857,1.0,31.0,0.1428571428571428,32.2,30.0,6.44,0.0,ddc0828d
450860,33.0,100.0,0.0,0.0,0.1,0.1,0.0,0.9,25.42,19.6,7.75,0.0174672489082969,350bb1b1
420402,16.5,73.33,0.0,0.0,0.5,0.5,24.0,0.0,0.0,0.0,0.0,0.0,50930025
56266,22.8,128.08,0.0,0.0909090909090909,0.5454545454545454,2.363636363636364,0.0,0.0909090909090909,0.0,0.0,24.0,0.0,53bc7b84
303415,5.0,55.55,0.0,0.0,0.0,0.3333333333333333,10.0,0.0,41.0,30.0,8.2,0.0,94ed8d37
440963,1.0,22.22,0.0,0.0,0.0,0.0,0.0,0.6,29.45,22.2,7.93,0.0,2a3a3786
1059925,0.0,140.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,15.5,14.2,6.52,0.0263157894736842,3c6b4b2b
1236053,10.66,100.0,0.0,0.0,0.0,1.0,20.0,0.0,12.88,12.6,6.1,0.0,4d83491d
1323409,4.0,40.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,e87c009a
1197883,1.0,16.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,c725d464
516372,8.5,94.44,0.0,0.0,0.4285714285714285,0.2857142857142857,0.0,0.1428571428571428,12.22,11.3,6.47,0.0,34ab1e6e
55346,5.23,66.66,0.0,0.0,0.0,0.1052631578947368,17.0,0.3157894736842105,18.85,16.2,6.94,0.0105263157894736,9f0270e0
46788,5.0,83.33,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,035cb925
1275721,14.71,103.0,0.0,0.0,0.7272727272727273,0.3636363636363636,45.0,0.3636363636363636,54.33,31.0,10.51,0.0,747209e0
1275734,9.75,78.0,0.0,0.0,0.0,1.25,21.0,0.0,0.0,0.0,0.0,0.0,df1b4c8f
1275725,22.0,169.23,0.0,0.0,0.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,53409d13
1287100,5.5,78.57,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,9.66,0.0,bbafa5d6
1318866,3.75,100.0,0.0,0.0,0.5,0.0,13.0,0.0,17.28,13.7,7.56,0.0,e4ad57ea
1082736,12.0,63.15,0.0,0.0,0.1666666666666666,0.3333333333333333,10.0,0.5,0.0,0.0,0.0,0.0,b5f30525
1271973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,12.0,0.0,d6055cb9
1271995,2.6,68.42,0.0,0.0,0.0,0.0,7.0,0.0,18.55,19.7,5.62,0.0,e068d48e
307639,28.82,120.62,0.0,0.1290322580645161,0.8709677419354839,2.290322580645161,63.0,0.0967741935483871,0.0,0.0,0.0,0.0,f6b4f746
387120,17.78,91.35,0.0,0.05,0.2,1.5,53.0,0.05,25.16,20.5,7.36,0.0,7c885103
1167831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,48adc7d3
245490,12.2,82.99,0.0,0.0,0.25,0.15,22.0,0.5,31.83,28.8,6.61,0.0112359550561797,79b4839e
259410,25.8,114.74,0.0169491525423728,0.1186440677966101,0.559322033898305,2.6610169491525424,0.0,0.0338983050847457,0.0,0.0,10.0,0.0,f8fd6e3f
1046611,18.5,67.27,0.0,0.0,0.0,0.6,0.0,0.6,14.0,13.2,6.35,0.0,3daaabaa
348147,13.33,91.95,0.0,0.0,0.3333333333333333,1.1666666666666667,18.0,0.0,0.0,0.0,0.0,0.0,4f21dc48
348146,18.0,92.3,0.0,0.0,0.0,2.0,36.0,0.0,0.0,0.0,0.0,0.0,dc2abe5e
1284210,27.0,135.0,0.0,0.0,0.0,0.5,0.0,0.75,57.4,33.6,10.25,0.0,4c72b407
518097,9.33,93.33,0.0,0.0,0.125,0.125,0.0,0.625,16.59,13.0,7.61,0.0104712041884816,96503059
1156719,15.0,125.0,0.0,0.0,0.5,1.0,23.0,0.0,19.6,13.2,8.9,0.0,2eee6ca6
414052,8.0,114.28,0.0,0.0,0.0,0.5,6.0,0.5,16.71,20.5,4.87,0.0416666666666666,034d3c52
701227,13.28,100.0,0.0,0.0,0.2222222222222222,0.5555555555555556,21.0,0.2222222222222222,0.0,0.0,0.0,0.0,1bada9da
871315,20.0,100.0,0.0,0.0,0.0,0.5,12.0,0.5,0.0,0.0,0.0,0.0,349cf113
39821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.5,12.7,6.82,0.0,5441db8c
401540,12.61,103.87,0.0,0.0,0.1428571428571428,0.7619047619047619,44.0,0.1904761904761904,20.32,16.9,7.19,0.018348623853211,f6c2659d
629405,6.78,77.71,0.0,0.0,0.1578947368421052,0.5263157894736842,33.0,0.0,0.0,0.0,0.0,0.0,f74b682b
5334,33.96,142.51,0.0196078431372549,0.1764705882352941,1.196078431372549,2.980392156862745,172.0,0.1176470588235294,0.0,0.0,13.5,0.0,b8d490fd
45396,11.0,110.0,0.0,0.0,0.0,1.0,11.0,0.0,20.0,16.0,7.5,0.0,6b0c3a20
530812,22.0,115.78,0.0,0.0,0.5,0.5714285714285714,0.0,0.5714285714285714,29.56,25.2,7.03,0.0,4d7f517e
55522,0.0,66.66,0.0,0.0,0.0,0.0,0.0,1.0,33.0,18.0,11.0,0.0,a7c7802a
38005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,17.0,5.47,0.0,de3acffe
1323416,61.0,134.06,0.0,0.3333333333333333,1.0,4.0,78.0,0.3333333333333333,0.0,0.0,0.0,0.0,19c56e6e
1271979,4.0,57.14,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,e64c35df
38264,21.0,150.0,0.0,0.1666666666666666,0.3333333333333333,3.1666666666666665,63.0,0.0,12.0,8.5,8.47,0.0,48f177f5
470909,15.87,130.92,0.0,0.0,0.5833333333333334,0.5833333333333334,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,62c713bf
20387,18.25,114.06,0.0,0.0,0.0,2.25,33.0,0.0,0.0,0.0,0.0,0.0,b68d14a9
500268,12.0,83.72,0.0,0.0,0.1538461538461538,0.3076923076923077,24.0,0.3076923076923077,20.5,19.5,6.3,0.0,ff1e12a0
459508,10.37,109.21,0.0,0.0,0.2666666666666666,0.3333333333333333,20.0,0.4666666666666667,21.21,14.5,8.75,0.0088105726872246,7c7d63a2
1205882,11.0,115.78,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,5f77f4ec
524093,4.0,57.14,0.0,0.0,0.0,0.0,4.0,0.0,49.0,48.0,6.12,0.0,357f5314
1115860,10.0,50.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,3.33,0.0,a5735bd3
23911,7.0,90.74,0.0,0.0,0.1428571428571428,0.2857142857142857,16.0,0.0,21.42,19.5,6.56,0.0444444444444444,e27cff77
1204131,24.37,118.9,0.0,0.0,0.3076923076923077,1.7692307692307692,42.0,0.3846153846153846,54.14,42.5,7.63,0.0,2deb4082
1335263,52.5,164.06,0.0,0.25,1.25,2.75,0.0,0.5,61.5,50.0,7.38,0.0,c06c25fd
1193269,3.8,55.88,0.0,0.0,0.0,0.1666666666666666,0.0,0.1666666666666666,34.0,27.2,7.48,0.0,d953bf92
384355,12.66,118.75,0.0,0.0,0.25,0.75,16.0,0.25,23.0,18.0,7.66,0.0,63a1874a
332398,5.5,44.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,defd49f6
600498,39.5,149.9,0.0,0.3333333333333333,1.5833333333333333,2.5416666666666665,70.0,0.1666666666666666,24.66,20.0,7.4,0.1,6a26221c
1156467,15.84,94.06,0.0,0.0526315789473684,0.7368421052631579,0.9473684210526316,61.0,0.0,0.0,0.0,0.0,0.0,d55474ac
1159658,7.71,54.54,0.0,0.0,0.2222222222222222,0.3333333333333333,15.0,0.2222222222222222,9.62,9.7,5.92,0.0769230769230769,93f72fdc
300629,11.8,90.76,0.0,0.0,0.2,1.0,16.0,0.0,0.0,0.0,17.0,0.0,c8ad0749
1204218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,44.0,18.0,14.66,0.0,dd3df124
775019,14.5,100.0,0.0,0.0,0.0,0.5,0.0,0.6666666666666666,19.58,13.7,8.57,0.0,13598ebc
1058510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5b1d6583
511532,3.5,58.33,0.0,0.0,0.0,0.1666666666666666,0.0,0.6666666666666666,16.97,14.2,7.13,0.0,3f5f39cd
1338626,6.25,89.28,0.0,0.0,0.25,0.25,24.0,0.0,13.75,10.5,7.85,0.0,90830f8d
1323407,20.0,96.38,0.0,0.0,1.25,0.75,35.0,0.0,50.0,42.0,7.14,0.0,13f21a98
1217292,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,ffe659ae
1323408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,7.0,0.0,818aef9a
1314064,12.77,126.37,0.0,0.0,0.7,0.8,23.0,0.1,0.0,0.0,0.0,0.0,5845b99b
1323418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,18.0,3.8,0.0,cae17490
1167825,11.0,28.2,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,adb2f841
927119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,29.6,25.6,6.93,0.0,b0eaaac6
906051,22.77,102.5,0.0,0.1,0.3,2.4,0.0,0.1,19.83,15.0,7.88,0.0,a138f597
1334805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,2bcbcac3
492696,20.5,93.18,0.0,0.0,0.0,2.0,19.0,0.3333333333333333,0.0,0.0,0.0,0.0,b86dd1b0
1204642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.5,30.0,6.5,0.0,7db29f25
469203,45.75,146.4,0.0,0.0,1.2222222222222223,1.0,0.0,0.5555555555555556,22.14,17.1,7.75,0.0,4ec0443d
792229,11.5,115.0,0.0,0.0,0.25,0.5,0.0,0.5,0.0,0.0,0.0,0.0,db51b9a0
523825,18.57,110.16,0.0,0.125,0.875,0.625,0.0,0.125,0.0,0.0,0.0,0.0,661e8a03
1263716,7.66,76.66,0.0,0.0,0.0,0.6666666666666666,15.0,0.0,76.0,54.0,8.44,0.0,89e17934
1275720,3.14,56.41,0.0,0.0,0.0,0.0,8.0,0.125,31.14,19.7,9.47,0.0,026e1314
452543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04ed04d2
1283581,9.5,61.29,0.0,0.0,0.2222222222222222,0.2222222222222222,24.0,0.1111111111111111,0.0,0.0,9.0,0.0,adb629f6
56251,11.4,67.05,0.0,0.0,0.1428571428571428,0.4285714285714285,19.0,0.2857142857142857,17.5,15.0,7.0,0.0,54279e23
540316,9.93,115.5,0.0,0.0,0.1904761904761904,0.7619047619047619,0.0,0.2857142857142857,21.57,14.8,8.69,0.0,ab6b1c45
524281,0.5,33.33,0.0,0.0,0.0,0.0,1.0,0.0,15.1,13.2,6.86,0.0454545454545454,49f6d023
1323451,1.0,33.33,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3ec513ea
1143539,57.0,139.02,0.0,0.5,2.0,1.5,57.0,0.5,79.0,54.0,8.77,0.1111111111111111,9001b45c
1267525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,eebc0141
1274042,13.0,132.2,0.0,0.0,0.375,0.75,20.0,0.25,20.0,18.8,6.36,0.0,d0d32c30
1048907,12.3,102.5,0.0,0.0,0.3,0.9,30.0,0.0,0.0,0.0,0.0,0.0,c10fd8f9
1230627,9.0,91.83,0.0,0.0,0.1666666666666666,0.3333333333333333,22.0,0.1666666666666666,0.0,0.0,0.0,0.0,36101309
520081,13.11,116.83,0.0,0.0,0.3636363636363636,1.2727272727272727,27.0,0.1818181818181818,25.5,21.0,7.28,0.0,b672e825
275654,22.0,116.94,0.0,0.1052631578947368,0.7368421052631579,1.1578947368421053,0.0,0.1578947368421052,13.53,12.0,6.76,0.0,a22b4f3f
1233042,14.54,92.48,0.0,0.0,0.1333333333333333,0.5333333333333333,0.0,0.2666666666666666,36.09,27.4,7.9,0.0,14e1fdab
414979,0.0,191.66,0.0,0.0,1.0,3.0,0.0,1.0,4.83,8.0,3.62,0.0,65cd62a9
245373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,18.0,6.66,0.0,3cacbb57
55259,8.0,100.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,80ec5dfd
469114,27.87,93.69,0.0,0.0,0.2222222222222222,1.7777777777777777,45.0,0.1111111111111111,0.0,0.0,0.0,0.0,39e599c8
625883,10.57,65.48,0.0,0.0,0.0,0.2666666666666666,0.0,0.5333333333333333,32.54,25.0,7.78,0.0,1579d497
628236,12.66,80.85,0.0,0.0,0.0,1.3333333333333333,22.0,0.0,0.0,0.0,11.0,0.0,2f22325f
497512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,7cefb2a2
36993,8.33,119.04,0.0,0.0,0.2,0.2,16.0,0.4,52.5,30.0,10.5,0.0,f987245c
1089929,13.25,160.6,0.0,0.0,0.6666666666666666,1.1111111111111112,0.0,0.1111111111111111,23.72,20.5,6.92,0.0,e4f13acd
786925,0.0,333.33,0.0,0.0,0.0,2.0,0.0,1.0,56.5,30.0,11.3,0.0,de3d549a
49013,3.0,37.5,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,25.0,19.2,7.81,0.0,26534b48
307640,16.47,148.14,0.0,0.0,0.9523809523809524,0.6190476190476191,41.0,0.1904761904761904,0.0,0.0,0.0,0.0,8cae5b48
926597,11.66,85.36,0.0,0.0,0.0,0.5714285714285714,9.0,0.5714285714285714,19.83,15.6,7.59,0.0,f8ce577b
1312424,1.66,29.41,0.0,0.0,0.0,0.3333333333333333,4.0,0.0,0.0,0.0,0.0,0.0,4fde9ae6
387046,19.4,149.23,0.0,0.0,0.25,1.375,0.0,0.375,67.0,54.0,7.44,0.0,3748955d
