id,date,match_type,venue,city,gender,team_type,team1,team2,outcome,toss_winner,toss_decision,target,team1_batting_average,team1_batting_strike_rate,team1_batting_100s_normalized,team1_batting_50s_normalized,team1_batting_6s_normalized,team1_batting_4s_normalized,team1_bowling_average,team1_bowling_strike_rate,team1_bowling_economy,team1_bowling_maidens_normalized,team2_batting_average,team2_batting_strike_rate,team2_batting_100s_normalized,team2_batting_50s_normalized,team2_batting_6s_normalized,team2_batting_4s_normalized,team2_bowling_average,team2_bowling_strike_rate,team2_bowling_economy,team2_bowling_maidens_normalized,year,batting_average_difference,bowling_average_difference,batting_strike_rate_difference,bowling_strike_rate_difference,bowling_economy_difference,bowling_maidens_normalized_difference,batting_100s_normalized_difference,batting_50s_normalized_difference,batting_4s_normalized_difference,batting_6s_normalized_difference
1320986,2022-07-04,T20,209,176,0,international,8,82,-1.0,1,1,146,21.00454545454545,117.15909090909092,0.0532212885154061,0.1503361344537814,1.0312136665077842,1.2480596745302628,31.17375,30.575000000000003,7.346666666666668,0.0570175438596491,18.55636363636364,98.36545454545454,0.0555555555555555,0.1127946127946127,0.6546717171717171,1.221981721981722,15.886666666666668,17.816666666666666,6.178571428571429,0.0903614457831325,2022,-2.448181818181812,-15.28708333333333,-18.79363636363638,-12.758333333333336,-1.1680952380952387,0.0333439019234834,0.0023342670401493987,-0.037541521659168714,-0.02607795254854084,-0.3765419493360671
1320987,2022-07-03,T20,209,176,0,international,32,55,1.0,-1,1,191,20.320909090909087,116.51909090909088,0.0526315789473684,0.3157894736842105,0.7547326649958229,1.100009493430546,52.74428571428571,31.4,10.36,0.02466504795704132,17.32363636363636,111.61454545454544,0.032258064516129,0.1037821286872519,0.5576455254633623,1.1708081629523754,45.73375,31.2375,8.25125,0.0170007001575354,2022,-2.997272727272726,-7.010535714285709,-4.904545454545442,-0.16249999999999787,-2.108749999999999,-0.007664347799505922,-0.0203735144312394,-0.2120073449969586,0.07079866952182945,-0.1970871395324606
1320987,2022-07-03,T20,209,176,0,international,55,32,-1.0,1,1,191,17.32363636363636,111.61454545454544,0.032258064516129,0.1037821286872519,0.5576455254633623,1.1708081629523754,45.73375,31.2375,8.25125,0.0170007001575354,20.320909090909087,116.51909090909088,0.0526315789473684,0.3157894736842105,0.7547326649958229,1.100009493430546,52.74428571428571,31.4,10.36,0.02466504795704132,2022,2.997272727272726,7.010535714285709,4.904545454545442,0.16249999999999787,2.108749999999999,0.007664347799505922,0.0203735144312394,0.2120073449969586,-0.07079866952182945,0.1970871395324606
1320988,2022-07-04,T20,209,176,0,international,68,23,1.0,-1,1,111,19.60454545454545,125.79181818181816,0.1428571428571428,0.1587301587301587,0.673941798941799,1.498452380952381,22.69714285714286,20.61428571428572,6.487142857142857,0.0977293813458512,20.741000000000003,112.04181818181816,0.02999815680483347,0.1532768218623481,0.5801515816866694,1.2205303833593306,19.87,19.07777777777778,5.767777777777777,0.0394594926244542,2022,1.136454545454555,-2.82714285714286,-13.75,-1.5365079365079417,-0.7193650793650797,-0.058269888721397,-0.11285898605230932,-0.005453336867810604,-0.2779219975930505,-0.0937902172551296
1320988,2022-07-04,T20,209,176,0,international,23,68,-1.0,1,1,111,20.741000000000003,112.04181818181816,0.02999815680483347,0.1532768218623481,0.5801515816866694,1.2205303833593306,19.87,19.07777777777778,5.767777777777777,0.0394594926244542,19.60454545454545,125.79181818181816,0.1428571428571428,0.1587301587301587,0.673941798941799,1.498452380952381,22.69714285714286,20.61428571428572,6.487142857142857,0.0977293813458512,2022,-1.136454545454555,2.82714285714286,13.75,1.5365079365079417,0.7193650793650797,0.058269888721397,0.11285898605230932,0.005453336867810604,0.2779219975930505,0.0937902172551296
1320997,2022-06-25,T20,86,159,1,international,46,34,-1.0,1,0,137,18.924720901884953,111.70263081681665,0.02999815680483347,0.12290708939868389,0.6109879563809696,1.2902345109349074,27.036075017856465,21.230906079752536,7.7915211482543665,0.02466504795704132,18.924720901884953,111.70263081681665,0.02999815680483347,0.12290708939868392,0.6109879563809696,1.2902345109349074,27.036075017856465,21.230906079752536,7.7915211482543665,0.02466504795704132,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0
1320997,2022-06-25,T20,86,159,1,international,34,46,1.0,-1,0,137,18.924720901884953,111.70263081681665,0.02999815680483347,0.12290708939868389,0.6109879563809696,1.2902345109349074,27.036075017856465,21.230906079752536,7.7915211482543665,0.02466504795704132,18.924720901884953,111.70263081681665,0.02999815680483347,0.12290708939868392,0.6109879563809696,1.2902345109349074,27.036075017856465,21.230906079752536,7.7915211482543665,0.02466504795704132,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0
1321258,2022-07-12,T20,130,95,0,international,21,42,1.0,1,0,121,13.44818181818182,99.21000000000002,0.02999815680483347,0.0909090909090909,0.6474747474747474,1.3358901515151516,17.788,16.740000000000002,9.02125,0.0454254254254253,23.541,105.806,0.02999815680483347,0.15,0.5381944444444444,1.4972222222222222,23.338,22.86,7.336666666666667,0.028169014084507,2022,10.092818181818181,5.550000000000001,6.595999999999975,6.119999999999997,-1.6845833333333333,-0.017256411340918296,0.0,0.0590909090909091,0.16133207070707067,-0.109280303030303
1321258,2022-07-12,T20,130,95,0,international,42,21,-1.0,-1,0,121,23.541,105.806,0.02999815680483347,0.15,0.5381944444444444,1.4972222222222222,23.338,22.86,7.336666666666667,0.028169014084507,13.44818181818182,99.21000000000002,0.02999815680483347,0.0909090909090909,0.6474747474747474,1.3358901515151516,17.788,16.740000000000002,9.02125,0.0454254254254253,2022,-10.092818181818181,-5.550000000000001,-6.595999999999975,-6.119999999999997,1.6845833333333333,0.017256411340918296,0.0,-0.0590909090909091,-0.16133207070707067,0.109280303030303
1321259,2022-07-12,T20,269,172,0,international,28,85,-1.0,1,0,116,14.931,106.221,0.02999815680483347,0.131578947368421,0.5740260577915376,0.8859247792684326,25.405,22.1,7.785,0.0448356807511736,14.609090909090908,93.0118181818182,0.02999815680483347,0.1412037037037037,0.3815819597069596,1.0549984737484737,26.63,27.399999999999995,5.8133333333333335,0.0421529514575692,2022,-0.3219090909090916,1.2249999999999979,-13.209181818181804,5.299999999999994,-1.9716666666666667,-0.0026827292936043995,0.0,0.009624756335282703,0.16907369448004106,-0.19244409808457802
1321259,2022-07-12,T20,269,172,0,international,85,28,1.0,-1,0,116,14.609090909090908,93.0118181818182,0.02999815680483347,0.1412037037037037,0.3815819597069596,1.0549984737484737,26.63,27.399999999999995,5.8133333333333335,0.0421529514575692,14.931,106.221,0.02999815680483347,0.131578947368421,0.5740260577915376,0.8859247792684326,25.405,22.1,7.785,0.0448356807511736,2022,0.3219090909090916,-1.2249999999999979,13.209181818181804,-5.299999999999994,1.9716666666666667,0.0026827292936043995,0.0,-0.009624756335282703,-0.16907369448004106,0.19244409808457802
1321260,2022-07-12,T20,130,95,0,international,70,89,-1.0,1,0,148,18.904,107.46099999999998,0.050125313283208,0.1608636977058029,0.8351106130711393,1.896517134181608,26.35333333333333,21.966666666666665,8.658,0.0543874612412395,9.107,65.628,0.02999815680483347,0.12290708939868392,0.5416666666666666,0.4404761904761904,23.22833333333333,18.616666666666667,7.581111111111111,0.0769230769230769,2022,-9.797,-3.125,-41.832999999999984,-3.349999999999998,-1.0768888888888881,0.0225356156818374,-0.020127156478374535,-0.03795660830711897,-1.4560409437054176,-0.2934439464044727
1321260,2022-07-12,T20,130,95,0,international,89,70,1.0,-1,0,148,9.107,65.628,0.02999815680483347,0.12290708939868389,0.5416666666666666,0.4404761904761904,23.22833333333333,18.616666666666667,7.581111111111111,0.0769230769230769,18.904,107.46099999999998,0.050125313283208,0.1608636977058029,0.8351106130711393,1.896517134181608,26.35333333333333,21.966666666666665,8.658,0.0543874612412395,2022,9.797,3.125,41.832999999999984,3.349999999999998,1.0768888888888881,-0.0225356156818374,0.020127156478374535,0.037956608307119,1.4560409437054176,0.2934439464044727
1321261,2022-07-13,T20,269,172,0,international,21,70,-1.0,1,0,155,14.871818181818185,110.82545454545452,0.02999815680483347,0.0909090909090909,0.691540404040404,1.2707912457912456,17.788,16.740000000000002,7.39625,0.0454254254254253,19.39090909090909,108.25272727272728,0.050125313283208,0.1608636977058029,0.7277138588228814,1.698880374011953,25.686666666666667,21.211111111111112,8.815999999999999,0.0543874612412395,2022,4.519090909090906,7.898666666666667,-2.572727272727235,4.47111111111111,1.4197499999999987,0.008962035815814201,0.020127156478374535,0.06995460679671199,0.4280891282207073,0.036173454782477465
1321261,2022-07-13,T20,269,172,0,international,70,21,1.0,-1,0,155,19.39090909090909,108.25272727272728,0.050125313283208,0.1608636977058029,0.7277138588228814,1.698880374011953,25.686666666666667,21.211111111111112,8.815999999999999,0.0543874612412395,14.871818181818185,110.82545454545452,0.02999815680483347,0.0909090909090909,0.691540404040404,1.2707912457912456,17.788,16.740000000000002,7.39625,0.0454254254254253,2022,-4.519090909090906,-7.898666666666667,2.572727272727235,-4.47111111111111,-1.4197499999999987,-0.008962035815814201,-0.020127156478374535,-0.06995460679671199,-0.4280891282207073,-0.036173454782477465
1321262,2022-07-13,T20,130,95,0,international,20,85,1.0,1,0,70,9.663636363636364,54.00636363636363,0.02999815680483347,0.12290708939868389,0.2333333333333333,0.59375,19.218333333333334,17.116666666666667,9.3675,0.1222222222222222,15.536999999999995,95.56,0.02999815680483347,0.1412037037037037,0.4156855049712192,1.1246014787681455,15.129999999999995,15.250000000000002,5.991666666666667,0.0441147135931768,2022,5.8733636363636315,-4.088333333333338,41.55363636363637,-1.8666666666666654,-3.3758333333333326,-0.0781075086290454,0.0,0.018296614305019804,0.5308514787681455,0.1823521716378859
1321262,2022-07-13,T20,130,95,0,international,85,20,-1.0,-1,0,70,15.536999999999995,95.56,0.02999815680483347,0.1412037037037037,0.4156855049712192,1.1246014787681455,15.129999999999995,15.250000000000002,5.991666666666667,0.0441147135931768,9.663636363636364,54.00636363636363,0.02999815680483347,0.12290708939868392,0.2333333333333333,0.59375,19.218333333333334,17.116666666666667,9.3675,0.1222222222222222,2022,-5.8733636363636315,4.088333333333338,-41.55363636363637,1.8666666666666654,3.3758333333333326,0.0781075086290454,0.0,-0.018296614305019776,-0.5308514787681455,-0.1823521716378859
1321263,2022-07-13,T20,269,172,0,international,42,75,-1.0,1,0,166,23.541,105.806,0.02999815680483347,0.15,0.5381944444444444,1.4972222222222222,23.338,22.86,7.336666666666667,0.028169014084507,23.748,104.06727272727272,0.1176470588235294,0.1982843137254902,1.000186741363212,1.560441176470588,52.202857142857134,36.71428571428572,9.15375,0.0605822255769641,2022,0.20700000000000074,28.864857142857133,-1.7387272727272745,13.854285714285723,1.8170833333333336,0.0324132114924571,0.08764890201869593,0.04828431372549022,0.06321895424836588,0.46199229691876753
1321263,2022-07-13,T20,269,172,0,international,75,42,1.0,-1,0,166,23.748,104.06727272727272,0.1176470588235294,0.1982843137254902,1.000186741363212,1.560441176470588,52.202857142857134,36.71428571428572,9.15375,0.0605822255769641,23.541,105.806,0.02999815680483347,0.15,0.5381944444444444,1.4972222222222222,23.338,22.86,7.336666666666667,0.028169014084507,2022,-0.20700000000000074,-28.864857142857133,1.7387272727272745,-13.854285714285723,-1.8170833333333336,-0.0324132114924571,-0.08764890201869593,-0.04828431372549022,-0.06321895424836588,-0.46199229691876753
1321264,2022-07-13,T20,130,95,0,international,28,44,1.0,1,0,142,14.931,106.221,0.02999815680483347,0.131578947368421,0.5740260577915376,0.8859247792684326,25.405,22.1,7.785,0.0448356807511736,18.396666666666665,103.197,0.02999815680483347,0.2097222222222222,0.6386904761904761,1.3552083333333331,15.482857142857142,18.32857142857143,5.098571428571428,0.1101055937389485,2022,3.4656666666666656,-9.922142857142859,-3.024000000000001,-3.7714285714285722,-2.6864285714285723,0.0652699129877749,0.0,0.07814327485380121,0.4692835540649005,0.06466441839893855
1321264,2022-07-13,T20,130,95,0,international,44,28,-1.0,-1,0,142,18.396666666666665,103.197,0.02999815680483347,0.2097222222222222,0.6386904761904761,1.3552083333333331,15.482857142857142,18.32857142857143,5.098571428571428,0.1101055937389485,14.931,106.221,0.02999815680483347,0.131578947368421,0.5740260577915376,0.8859247792684326,25.405,22.1,7.785,0.0448356807511736,2022,-3.4656666666666656,9.922142857142859,3.024000000000001,3.7714285714285722,2.6864285714285723,-0.0652699129877749,0.0,-0.07814327485380121,-0.4692835540649005,-0.06466441839893855
1321265,2022-07-15,T20,269,172,0,international,44,85,-1.0,1,0,170,19.15777777777778,115.3,0.02999815680483347,0.2097222222222222,0.6005208333333334,1.3864583333333331,14.56857142857143,18.285714285714285,4.802857142857143,0.1110931726043123,15.536999999999995,95.56,0.02999815680483347,0.1412037037037037,0.4156855049712192,1.1246014787681455,15.129999999999995,15.250000000000002,5.991666666666667,0.0441147135931768,2022,-3.6207777777777856,0.5614285714285661,-19.739999999999995,-3.035714285714283,1.1888095238095238,-0.0669784590111355,0.0,-0.0685185185185185,-0.2618568545651876,-0.1848353283621142
1321265,2022-07-15,T20,269,172,0,international,85,44,1.0,-1,0,170,15.536999999999995,95.56,0.02999815680483347,0.1412037037037037,0.4156855049712192,1.1246014787681455,15.129999999999995,15.250000000000002,5.991666666666667,0.0441147135931768,19.15777777777778,115.3,0.02999815680483347,0.2097222222222222,0.6005208333333334,1.3864583333333331,14.56857142857143,18.285714285714285,4.802857142857143,0.1110931726043123,2022,3.6207777777777856,-0.5614285714285661,19.739999999999995,3.035714285714283,-1.1888095238095238,0.0669784590111355,0.0,0.0685185185185185,0.2618568545651876,0.1848353283621142
1321266,2022-07-15,T20,130,95,0,international,89,75,1.0,1,0,68,8.998,61.517,0.02999815680483347,0.12290708939868389,0.5416666666666666,0.4722222222222221,25.23375,18.0875,8.333333333333334,0.0769230769230769,22.807,102.3290909090909,0.1176470588235294,0.1982843137254902,1.000186741363212,1.6597494553376904,24.518571428571427,20.24285714285714,9.06375,0.0651268485001149,2022,13.809,-0.7151785714285737,40.81209090909089,2.1553571428571416,0.7304166666666667,-0.011796228422962005,0.08764890201869593,0.07537722432680632,1.1875272331154683,0.4585200746965453
1321266,2022-07-15,T20,130,95,0,international,75,89,-1.0,-1,0,68,22.807,102.3290909090909,0.1176470588235294,0.1982843137254902,1.000186741363212,1.6597494553376904,24.518571428571427,20.24285714285714,9.06375,0.0651268485001149,8.998,61.517,0.02999815680483347,0.12290708939868392,0.5416666666666666,0.4722222222222221,25.23375,18.0875,8.333333333333334,0.0769230769230769,2022,-13.809,0.7151785714285737,-40.81209090909089,-2.1553571428571416,-0.7304166666666667,0.011796228422962005,-0.08764890201869593,-0.0753772243268063,-1.1875272331154683,-0.4585200746965453
1321267,2022-07-15,T20,269,172,0,international,20,33,-1.0,1,0,105,10.223636363636365,69.23636363636363,0.02999815680483347,0.12290708939868389,0.3416666666666667,0.5648148148148148,18.365714285714287,16.17142857142857,9.18875,0.1222222222222222,12.19909090909091,95.11363636363636,0.02999815680483347,0.25,0.6958822923108637,0.8405266955266955,27.71,22.62857142857143,7.234285714285716,0.0687285223367697,2022,1.9754545454545447,9.344285714285714,25.877272727272725,6.457142857142859,-1.9544642857142849,-0.05349369988545251,0.0,0.1270929106013161,0.2757118807118807,0.35421562564419706
1321267,2022-07-15,T20,269,172,0,international,33,20,1.0,-1,0,105,12.19909090909091,95.11363636363636,0.02999815680483347,0.25,0.6958822923108637,0.8405266955266955,27.71,22.62857142857143,7.234285714285716,0.0687285223367697,10.223636363636365,69.23636363636363,0.02999815680483347,0.12290708939868392,0.3416666666666667,0.5648148148148148,18.365714285714287,16.17142857142857,9.18875,0.1222222222222222,2022,-1.9754545454545447,-9.344285714285714,-25.877272727272725,-6.457142857142859,1.9544642857142849,0.05349369988545251,0.0,-0.12709291060131608,-0.2757118807118807,-0.35421562564419706
1321268,2022-07-15,T20,130,95,0,international,70,42,1.0,1,0,121,21.17818181818182,116.06181818181815,0.050125313283208,0.1608636977058029,0.6992496264700212,1.612618521829048,25.57555555555556,21.655555555555555,8.737,0.0543874612412395,23.541,105.806,0.02999815680483347,0.15,0.5381944444444444,1.4972222222222222,23.338,22.86,7.336666666666667,0.028169014084507,2022,2.362818181818181,-2.2375555555555593,-10.255818181818157,1.2044444444444444,-1.4003333333333332,-0.026218447156732497,-0.020127156478374535,-0.010863697705802894,-0.11539629960682585,-0.16105518202557678
1321268,2022-07-15,T20,130,95,0,international,42,70,-1.0,-1,0,121,23.541,105.806,0.02999815680483347,0.15,0.5381944444444444,1.4972222222222222,23.338,22.86,7.336666666666667,0.028169014084507,21.17818181818182,116.06181818181815,0.050125313283208,0.1608636977058029,0.6992496264700212,1.612618521829048,25.57555555555556,21.655555555555555,8.737,0.0543874612412395,2022,-2.362818181818181,2.2375555555555593,10.255818181818157,-1.2044444444444444,1.4003333333333332,0.026218447156732497,0.020127156478374535,0.010863697705802894,0.11539629960682585,0.16105518202557678
1321269,2022-07-16,T20,269,172,0,international,70,75,-1.0,-1,1,134,20.37,108.134,0.050125313283208,0.1608636977058029,0.7872376683466908,1.865267134181608,27.686666666666667,23.633333333333333,8.547,0.0543874612412395,22.807,102.3290909090909,0.1176470588235294,0.1982843137254902,1.000186741363212,1.6597494553376904,24.518571428571427,20.24285714285714,9.06375,0.0651268485001149,2022,2.4369999999999976,-3.1680952380952405,-5.804909090909106,-3.3904761904761926,0.51675,0.010739387258875396,0.06752174554032139,0.037420616019687325,-0.2055176788439177,0.2129490730165211
1321269,2022-07-16,T20,269,172,0,international,75,70,1.0,1,1,134,22.807,102.3290909090909,0.1176470588235294,0.1982843137254902,1.000186741363212,1.6597494553376904,24.518571428571427,20.24285714285714,9.06375,0.0651268485001149,20.37,108.134,0.050125313283208,0.1608636977058029,0.7872376683466908,1.865267134181608,27.686666666666667,23.633333333333333,8.547,0.0543874612412395,2022,-2.4369999999999976,3.1680952380952405,5.804909090909106,3.3904761904761926,-0.51675,-0.010739387258875396,-0.06752174554032139,-0.037420616019687325,0.2055176788439177,-0.2129490730165211
1321270,2022-07-16,T20,130,95,0,international,28,33,-1.0,1,0,184,16.751,112.881,0.02999815680483347,0.131578947368421,0.6880231624813667,0.995184038527692,25.405,22.1,9.253333333333334,0.0448356807511736,12.017272727272728,94.50727272727272,0.02999815680483347,0.25,0.6958822923108637,0.8405266955266955,25.74625,20.55,7.83,0.0687285223367697,2022,-4.733727272727274,0.3412499999999987,-18.37372727272728,-1.5500000000000007,-1.4233333333333338,0.023892841585596097,0.0,0.11842105263157901,-0.15465734300099654,0.007859129829496991
1321270,2022-07-16,T20,130,95,0,international,33,28,1.0,-1,0,184,12.017272727272728,94.50727272727272,0.02999815680483347,0.25,0.6958822923108637,0.8405266955266955,25.74625,20.55,7.83,0.0687285223367697,16.751,112.881,0.02999815680483347,0.131578947368421,0.6880231624813667,0.995184038527692,25.405,22.1,9.253333333333334,0.0448356807511736,2022,4.733727272727274,-0.3412499999999987,18.37372727272728,1.5500000000000007,1.4233333333333338,-0.023892841585596097,0.0,-0.11842105263157901,0.15465734300099654,-0.007859129829496991
1321271,2022-07-16,T20,269,172,0,international,21,89,-1.0,-1,1,184,14.593,115.52,0.02999815680483347,0.0909090909090909,0.6474747474747474,1.2985690235690237,15.156666666666666,14.95,5.652857142857143,0.0454254254254253,9.49,68.9011111111111,0.02999815680483347,0.12290708939868392,0.5416666666666666,0.4583333333333333,20.624285714285715,16.814285714285713,7.0287500000000005,0.0769230769230769,2022,-5.103,5.467619047619049,-46.61888888888889,1.8642857142857139,1.3758928571428575,0.0314976514976516,0.0,0.03199799848959302,-0.8402356902356904,-0.1058080808080808
1321271,2022-07-16,T20,269,172,0,international,89,21,1.0,1,1,184,9.49,68.9011111111111,0.02999815680483347,0.12290708939868389,0.5416666666666666,0.4583333333333333,20.624285714285715,16.814285714285713,7.0287500000000005,0.0769230769230769,14.593,115.52,0.02999815680483347,0.0909090909090909,0.6474747474747474,1.2985690235690237,15.156666666666666,14.95,5.652857142857143,0.0454254254254253,2022,5.103,-5.467619047619049,46.61888888888889,-1.8642857142857139,-1.3758928571428575,-0.0314976514976516,0.0,-0.03199799848959299,0.8402356902356904,0.1058080808080808
1321272,2022-07-16,T20,130,95,0,international,44,20,-1.0,-1,1,211,22.6175,102.78,0.02999815680483347,0.3,0.6238095238095239,1.6023809523809525,14.23,17.257142857142856,4.971428571428572,0.0912519027630425,10.53,56.074,0.02999815680483347,0.12290708939868392,0.2333333333333333,0.59375,19.218333333333334,17.116666666666667,9.3675,0.1222222222222222,2022,-12.0875,4.988333333333333,-46.706,-0.1404761904761891,4.396071428571427,0.030970319459179704,0.0,-0.17709291060131607,-1.0086309523809525,-0.39047619047619064
