id,batting_strike_rate_difference,batting_average_difference,batting_4s_normalized_difference,team2_batting_average,team2_batting_strike_rate,team2_batting_4s_normalized,batting_6s_normalized_difference,team1_bowling_strike_rate,team1_bowling_average,team2_batting_6s_normalized,team2_batting_50s_normalized,team1_bowling_economy,batting_50s_normalized_difference,team1,team1_bowling_maidens_normalized,team2_bowling_maidens_normalized,toss_decision,gender,city,team2,team2_bowling_strike_rate,team2_bowling_average,team2_bowling_economy,team1_batting_6s_normalized,team1_batting_4s_normalized,bowling_strike_rate_difference,bowling_economy_difference,bowling_average_difference,team1_batting_average,team1_batting_strike_rate
1335796,0.0,0.0,0.0,18.924720901884957,111.70263081681664,1.2902345109349074,0.0,21.230906079752536,27.036075017856465,0.6109879563809696,0.1229070893986839,7.7915211482543665,9.71445146547012e-17,88,0.0246650479570413,0.0246650479570413,0,1,163,91,21.230906079752536,27.036075017856465,7.7915211482543665,0.6109879563809696,1.2902345109349074,0.0,0.0,0.0,18.924720901884957,111.70263081681664
1335797,0.0,0.0,0.0,18.924720901884957,111.70263081681664,1.2902345109349074,0.0,21.230906079752536,27.036075017856465,0.6109879563809696,0.1229070893986839,7.7915211482543665,9.71445146547012e-17,64,0.0246650479570413,0.0246650479570413,1,1,163,38,21.230906079752536,27.036075017856465,7.7915211482543665,0.6109879563809696,1.2902345109349074,0.0,0.0,0.0,18.924720901884957,111.70263081681664
1335798,0.0,0.0,0.0,18.924720901884957,111.70263081681664,1.2902345109349074,0.0,21.230906079752536,27.036075017856465,0.6109879563809696,0.1229070893986839,7.7915211482543665,9.71445146547012e-17,83,0.0246650479570413,0.0246650479570413,1,1,163,52,21.230906079752536,27.036075017856465,7.7915211482543665,0.6109879563809696,1.2902345109349074,0.0,0.0,0.0,18.924720901884957,111.70263081681664
1335799,0.0,0.0,0.0,18.924720901884957,111.70263081681664,1.2902345109349074,0.0,21.230906079752536,27.036075017856465,0.6109879563809696,0.1229070893986839,7.7915211482543665,9.71445146547012e-17,38,0.0246650479570413,0.0246650479570413,1,1,163,6,21.230906079752536,27.036075017856465,7.7915211482543665,0.6109879563809696,1.2902345109349074,0.0,0.0,0.0,18.924720901884957,111.70263081681664
1335800,0.0,0.0,0.0,18.924720901884957,111.70263081681664,1.2902345109349074,0.0,21.230906079752536,27.036075017856465,0.6109879563809696,0.1229070893986839,7.7915211482543665,9.71445146547012e-17,88,0.0246650479570413,0.0246650479570413,0,1,163,52,21.230906079752536,27.036075017856465,7.7915211482543665,0.6109879563809696,1.2902345109349074,0.0,0.0,0.0,18.924720901884957,111.70263081681664
1335801,0.0,0.0,0.0,18.924720901884957,111.70263081681664,1.2902345109349074,0.0,21.230906079752536,27.036075017856465,0.6109879563809696,0.1229070893986839,7.7915211482543665,9.71445146547012e-17,64,0.0246650479570413,0.0246650479570413,0,1,163,91,21.230906079752536,27.036075017856465,7.7915211482543665,0.6109879563809696,1.2902345109349074,0.0,0.0,0.0,18.924720901884957,111.70263081681664
1335802,0.0,0.0,0.0,18.924720901884957,111.70263081681664,1.2902345109349074,0.0,21.230906079752536,27.036075017856465,0.6109879563809696,0.1229070893986839,7.7915211482543665,9.71445146547012e-17,83,0.0246650479570413,0.0246650479570413,0,1,163,6,21.230906079752536,27.036075017856465,7.7915211482543665,0.6109879563809696,1.2902345109349074,0.0,0.0,0.0,18.924720901884957,111.70263081681664
1335803,0.0,0.0,0.0,18.924720901884957,111.70263081681664,1.2902345109349074,0.0,21.230906079752536,27.036075017856465,0.6109879563809696,0.1229070893986839,7.7915211482543665,9.71445146547012e-17,88,0.0246650479570413,0.0246650479570413,0,1,163,38,21.230906079752536,27.036075017856465,7.7915211482543665,0.6109879563809696,1.2902345109349074,0.0,0.0,0.0,18.924720901884957,111.70263081681664
1335805,0.0,0.0,0.0,18.924720901884957,111.70263081681664,1.2902345109349074,0.0,21.230906079752536,27.036075017856465,0.6109879563809696,0.1229070893986839,7.7915211482543665,9.71445146547012e-17,83,0.0246650479570413,0.0246650479570413,1,1,163,64,21.230906079752536,27.036075017856465,7.7915211482543665,0.6109879563809696,1.2902345109349074,0.0,0.0,0.0,18.924720901884957,111.70263081681664
1335806,0.0,0.0,0.0,18.924720901884957,111.70263081681664,1.2902345109349074,0.0,21.230906079752536,27.036075017856465,0.6109879563809696,0.1229070893986839,7.7915211482543665,9.71445146547012e-17,38,0.0246650479570413,0.0246650479570413,0,1,163,88,21.230906079752536,27.036075017856465,7.7915211482543665,0.6109879563809696,1.2902345109349074,0.0,0.0,0.0,18.924720901884957,111.70263081681664
1335807,0.0,0.0,0.0,18.924720901884957,111.70263081681664,1.2902345109349074,0.0,21.230906079752536,27.036075017856465,0.6109879563809696,0.1229070893986839,7.7915211482543665,9.71445146547012e-17,83,0.0246650479570413,0.0246650479570413,1,1,163,64,21.230906079752536,27.036075017856465,7.7915211482543665,0.6109879563809696,1.2902345109349074,0.0,0.0,0.0,18.924720901884957,111.70263081681664
1335808,0.0,0.0,0.0,18.924720901884957,111.70263081681664,1.2902345109349074,0.0,21.230906079752536,27.036075017856465,0.6109879563809696,0.1229070893986839,7.7915211482543665,9.71445146547012e-17,83,0.0246650479570413,0.0246650479570413,1,1,163,38,21.230906079752536,27.036075017856465,7.7915211482543665,0.6109879563809696,1.2902345109349074,0.0,0.0,0.0,18.924720901884957,111.70263081681664
1336031,2.6398181818181854,3.8072727272727285,0.38098494288249773,19.130000000000003,113.778,1.30678236209793,0.345062863723016,19.5375,25.93875,0.7190390780327667,0.1534030485643388,7.785,0.06816907640517801,6,0.0289687083518383,0.0208630358330956,0,0,58,91,17.175,21.06375,7.22,0.3739762143097507,0.9257974192154322,-2.3625000000000007,-0.5650000000000004,-4.875,15.322727272727274,111.13818181818182
1336032,-6.0589999999999975,1.6780000000000008,0.2739486792218242,18.634,108.428,1.29428236209793,0.38706212921597666,19.85,26.7925,0.7860446606088763,0.1534030485643388,8.00125,0.06816907640517801,6,0.0285568963842888,0.0196580272280499,0,0,58,91,17.05,20.62125,7.12,0.3989825313928997,1.0203336828761058,-2.8000000000000007,-0.8812500000000005,-6.171250000000001,16.956,114.487
1336951,7.070454545454538,2.9877272727272715,-0.31845238095238093,13.375,87.455,0.75,0.49829931972789115,16.225,16.346249999999998,0.7619047619047619,0.1229070893986839,6.416666666666667,-0.01995005345845889,39,0.0817677856482907,0.0246650479570413,0,0,149,81,17.7875,29.12875,11.041111111111112,0.2636054421768707,1.068452380952381,1.5625,4.624444444444445,12.782500000000002,10.387272727272729,80.38454545454546
1336952,-30.483333333333363,-4.3683333333333305,-0.5074074074074075,14.275,88.64,0.75,-0.11944444444444446,16.633333333333336,14.373333333333331,0.7619047619047619,0.1229070893986839,5.672857142857142,-0.09137862488703029,45,0.1428571428571428,0.0246650479570413,1,0,149,81,18.04285714285714,28.504285714285714,10.62,0.8813492063492063,1.2574074074074075,1.4095238095238045,4.9471428571428575,14.130952380952383,18.64333333333333,119.12333333333336
1336953,38.198787878787854,7.92272727272727,0.3148809523809524,18.31,118.58333333333331,1.3833333333333333,0.7440136054421769,16.225,16.346249999999998,1.0076190476190476,0.2142857142857142,6.416666666666667,0.0714285714285714,39,0.0817677856482907,0.1428571428571428,1,0,149,45,17.400000000000002,15.51,5.725,0.2636054421768707,1.068452380952381,1.1750000000000007,-0.6916666666666673,-0.8362499999999979,10.387272727272729,80.38454545454546
1336955,-26.01990909090908,-6.114454545454548,-0.3461309523809525,9.614545454545452,82.58909090909091,0.9434523809523808,-0.6740136054421768,17.342857142857145,15.585714285714284,0.2636054421768707,0.1428571428571428,5.77625,-0.0714285714285714,45,0.1428571428571428,0.0817677856482907,1,0,149,39,16.225,16.346249999999998,7.025000000000001,0.9376190476190476,1.2895833333333333,-1.1178571428571438,1.2487500000000011,0.7605357142857141,15.729,108.609
1336956,-9.916909090909087,-5.460454545454548,0.2212301587301586,9.614545454545452,82.58909090909091,0.9434523809523808,-0.49829931972789115,19.47142857142857,31.075714285714287,0.2636054421768707,0.1428571428571428,9.338571428571427,0.01995005345845899,81,0.0246650479570413,0.0817677856482907,1,0,149,39,16.225,16.346249999999998,7.025000000000001,0.7619047619047619,0.7222222222222222,-3.24642857142857,-2.313571428571426,-14.72946428571429,15.075,92.506
